frame_id,time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,temp,hw_time_diag,hw_time_acc,hw_time_gyro
2,1611764379.544036,0.01123046875,-0.0048828125,1.03076171875,-1.07574462890625,0.22125244140625,-0.6256103515625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5440705,0.009033203125,-0.021484375,1.0537109375,-1.31988525390625,0.49591064453125,-0.77056884765625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5440981,0.01708984375,-0.018310546875,1.03662109375,-1.373291015625,0.2899169921875,-0.6256103515625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.545363,0.0087890625,-0.015625,1.054443359375,-1.53350830078125,0.42724609375,-0.48828125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5454125,0.005615234375,-0.01513671875,1.02099609375,-1.53350830078125,0.3204345703125,-0.579833984375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5454478,0.001708984375,-0.022705078125,1.046142578125,-1.190185546875,0.37384033203125,-0.5950927734375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.545481,-0.00146484375,-0.012939453125,1.036865234375,-1.28173828125,0.18310546875,-0.54931640625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5455134,0.009033203125,-0.023681640625,1.05615234375,-1.4495849609375,0.22125244140625,-0.57220458984375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.545545,0.009033203125,-0.021240234375,1.04345703125,-1.434326171875,0.20599365234375,-0.54168701171875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.545577,0.00634765625,-0.00537109375,1.032958984375,-1.51824951171875,0.274658203125,-0.579833984375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5456104,-0.000732421875,-0.01611328125,1.041748046875,-1.220703125,0.31280517578125,-0.48065185546875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.545644,0.004150390625,-0.01318359375,1.03076171875,-1.2054443359375,0.19073486328125,-0.57220458984375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5456755,0.013427734375,-0.02294921875,1.052978515625,-1.5716552734375,0.244140625,-0.823974609375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5457065,-0.000244140625,-0.006103515625,1.0283203125,-1.27410888671875,0.3509521484375,-0.7171630859375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5457377,0.010498046875,-0.021240234375,1.056640625,-1.41143798828125,0.22125244140625,-0.57220458984375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.545769,0.015380859375,-0.008056640625,1.038818359375,-1.38092041015625,0.37384033203125,-0.61798095703125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5457997,0.005126953125,-0.0166015625,1.0517578125,-1.38092041015625,0.48828125,-0.66375732421875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5458305,0.008056640625,-0.01708984375,1.035888671875,-1.3580322265625,0.3662109375,-0.732421875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.545861,0.010986328125,-0.02197265625,1.047607421875,-1.4495849609375,0.244140625,-0.30517578125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.545894,0.00927734375,-0.0087890625,1.047119140625,-1.50299072265625,0.457763671875,-0.64849853515625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5459273,0.009765625,-0.017822265625,1.047607421875,-1.07574462890625,0.6866455078125,-0.49591064453125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5459585,0.010009765625,-0.013916015625,1.05126953125,-1.31988525390625,0.40435791015625,-0.58746337890625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5459893,0.011474609375,-0.017578125,1.04638671875,-1.38092041015625,0.48828125,-0.5950927734375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5460205,0.0078125,-0.01806640625,1.056640625,-1.51824951171875,0.457763671875,-0.579833984375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5460508,0.008056640625,-0.01806640625,1.043212890625,-1.15966796875,0.41961669921875,-0.48828125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5460815,0.00537109375,-0.0146484375,1.043701171875,-1.19781494140625,0.48065185546875,-0.762939453125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5461128,0.009765625,-0.009765625,1.0361328125,-1.2054443359375,0.3509521484375,-0.46539306640625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5461454,0.00439453125,-0.021484375,1.05126953125,-1.3885498046875,0.18310546875,-0.457763671875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5461774,0.005859375,-0.0126953125,1.044189453125,-1.56402587890625,0.29754638671875,-0.6256103515625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5462105,0.0087890625,-0.018310546875,1.049072265625,-1.27410888671875,0.3814697265625,-0.46539306640625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5462418,0.00390625,-0.012451171875,1.037109375,-1.3885498046875,0.4425048828125,-0.41961669921875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5462725,0.01123046875,-0.023681640625,1.05615234375,-1.2054443359375,0.4730224609375,-0.49591064453125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5463035,0.014404296875,-0.025146484375,1.052978515625,-1.12152099609375,0.030517578125,-0.49591064453125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5463345,0.009521484375,-0.014404296875,1.0498046875,-1.21307373046875,0.30517578125,-0.52642822265625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5463655,0.0107421875,-0.019287109375,1.04248046875,-1.2664794921875,0.4119873046875,-0.55694580078125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5463963,0.00927734375,-0.0185546875,1.0380859375,-1.31988525390625,0.42724609375,-0.54931640625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5464268,0.000732421875,-0.01708984375,1.040771484375,-1.3427734375,0.31280517578125,-0.48828125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5464587,0.009521484375,-0.0234375,1.043212890625,-1.59454345703125,0.41961669921875,-0.4730224609375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5464897,0.006591796875,-0.013916015625,1.042724609375,-1.4495849609375,0.25177001953125,-0.5645751953125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5465205,0.017578125,-0.016845703125,1.043212890625,-1.4495849609375,-0.030517578125,-0.52642822265625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5465512,0.01123046875,-0.015625,1.037109375,-1.31988525390625,0.18310546875,-0.57220458984375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.546582,0.01318359375,-0.015625,1.03857421875,-1.4190673828125,0.42724609375,-0.75531005859375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5466132,0.01123046875,-0.02197265625,1.048583984375,-1.51824951171875,0.41961669921875,-0.5950927734375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.546644,0.010498046875,-0.011962890625,1.046142578125,-1.57928466796875,0.38909912109375,-0.7781982421875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5466752,0.011474609375,-0.0244140625,1.05029296875,-1.4495849609375,0.40435791015625,-0.58746337890625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.546706,0.00341796875,-0.01904296875,1.044921875,-0.99945068359375,0.091552734375,-0.5950927734375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5467398,0.013427734375,-0.017822265625,1.050537109375,-1.3275146484375,0.152587890625,-0.5035400390625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5467718,0.005615234375,-0.014404296875,1.03369140625,-1.41143798828125,0.152587890625,-0.63323974609375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5468023,0.00927734375,-0.0185546875,1.053466796875,-1.5106201171875,0.18310546875,-0.6256103515625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5468335,0.009033203125,-0.007568359375,1.042236328125,-1.556396484375,0.2899169921875,-0.579833984375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5468657,-0.001220703125,-0.015869140625,1.043701171875,-1.59454345703125,0.4425048828125,-0.5950927734375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5468967,0.004638671875,-0.01171875,1.051513671875,-1.2054443359375,0.3509521484375,-0.6561279296875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5469275,0.00439453125,-0.020751953125,1.02392578125,-1.42669677734375,0.28228759765625,-0.640869140625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5469584,0.00048828125,-0.015380859375,1.061279296875,-1.39617919921875,0.54168701171875,-0.6561279296875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5469897,0.005126953125,-0.011962890625,1.030517578125,-1.373291015625,0.30517578125,-0.396728515625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5470226,0.015869140625,-0.0185546875,1.052490234375,-1.13677978515625,0.1678466796875,-0.30517578125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5470538,0.011962890625,-0.014404296875,1.036865234375,-1.40380859375,0.3204345703125,-0.55694580078125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.547085,0.011962890625,-0.02392578125,1.0498046875,-1.39617919921875,0.2899169921875,-0.4119873046875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5471156,0.009765625,-0.015869140625,1.045654296875,-1.51824951171875,0.2899169921875,-0.579833984375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5471468,0.008544921875,-0.01806640625,1.04052734375,-1.19781494140625,0.335693359375,-0.51116943359375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.547178,0.001708984375,-0.013671875,1.046875,-1.4801025390625,0.1220703125,-0.63323974609375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5472093,0.014404296875,-0.013671875,1.029052734375,-1.44195556640625,0.61798095703125,-0.32806396484375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.54724,0.00830078125,-0.029541015625,1.070556640625,-1.4801025390625,0.2288818359375,-0.335693359375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5473313,0.0087890625,-0.022216796875,1.0458984375,-1.40380859375,0.2593994140625,-0.34332275390625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5473692,0.009033203125,-0.013671875,1.051513671875,-1.36566162109375,0.45013427734375,-0.42724609375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5474014,0.005859375,-0.0166015625,1.038818359375,-1.129150390625,0.152587890625,-0.6561279296875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5474327,0.0146484375,-0.013671875,1.05078125,-1.28936767578125,0.213623046875,-0.5340576171875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5474637,0.00537109375,-0.0107421875,1.02392578125,-1.35040283203125,0.34332275390625,-0.640869140625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5474944,0.010498046875,-0.018798828125,1.0634765625,-1.4190673828125,0.1220703125,-0.45013427734375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5475254,0.008544921875,-0.019775390625,1.037353515625,-1.3885498046875,0.34332275390625,-0.37384033203125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5475566,0.00732421875,-0.017822265625,1.04345703125,-1.4801025390625,-0.091552734375,-0.51116943359375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5475903,0.003662109375,-0.01953125,1.04052734375,-0.99945068359375,0.5950927734375,-0.66375732421875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5476217,0.0107421875,-0.0224609375,1.0576171875,-1.48773193359375,0.6256103515625,-0.457763671875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5476522,0.00634765625,-0.009521484375,1.043701171875,-1.3427734375,0.61798095703125,-0.8087158203125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.547683,0.009521484375,-0.015625,1.042724609375,-1.3275146484375,0.02288818359375,-0.5035400390625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5477142,0.01123046875,-0.021484375,1.0419921875,-1.190185546875,0.45013427734375,-0.57220458984375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5477445,0.007568359375,-0.01953125,1.044189453125,-1.50299072265625,-0.00762939453125,-0.52642822265625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5477753,0.012451171875,-0.0224609375,1.048583984375,-1.62506103515625,0.41961669921875,-0.63323974609375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5478063,0.01025390625,-0.021484375,1.042724609375,-1.52587890625,0.06103515625,-0.4730224609375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5478406,0.011962890625,-0.025390625,1.03173828125,-1.44195556640625,0.48065185546875,-0.67138671875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.547873,0.0009765625,-0.0166015625,1.039306640625,-1.15203857421875,0.19073486328125,-0.67901611328125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5479074,0.00830078125,-0.020751953125,1.040771484375,-1.19781494140625,0.26702880859375,-0.45013427734375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5479422,0.005859375,-0.021240234375,1.03564453125,-1.47247314453125,0.0762939453125,-0.66375732421875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.547979,0.001708984375,-0.013427734375,1.054443359375,-1.71661376953125,0.2899169921875,-0.6256103515625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5480123,0.009033203125,-0.01806640625,1.039794921875,-1.2664794921875,0.335693359375,-0.69427490234375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5480464,0.007568359375,-0.02587890625,1.047119140625,-1.10626220703125,0.3662109375,-0.4730224609375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5480793,-0.00390625,-0.01416015625,1.0380859375,-1.3885498046875,0.43487548828125,-0.48828125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5481122,0.008544921875,-0.020751953125,1.04736328125,-1.74713134765625,0.28228759765625,-0.3662109375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5481458,0.00244140625,-0.01513671875,1.033935546875,-1.5716552734375,0.55694580078125,-0.640869140625,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5481782,0.00439453125,-0.01123046875,1.045654296875,-1.36566162109375,0.49591064453125,-0.42724609375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.548211,0.001953125,-0.0185546875,1.045166015625,-1.434326171875,0.11444091796875,-0.4425048828125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5482438,0.000732421875,-0.01611328125,1.045166015625,-1.2969970703125,0.030517578125,-0.51116943359375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.553808,0.00634765625,-0.0166015625,1.045166015625,-1.5716552734375,0.54168701171875,-0.55694580078125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5795753,0.0068359375,-0.0126953125,1.0390625,-1.434326171875,0.3204345703125,-0.67138671875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.5796309,0.00732421875,-0.01416015625,1.041015625,-1.45721435546875,0.5035400390625,-0.78582763671875,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.583903,0.001953125,-0.020263671875,1.038330078125,-1.13677978515625,0.2593994140625,-0.48828125,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.593822,0.01171875,-0.0107421875,1.05517578125,-1.1749267578125,0.274658203125,-0.42724609375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.60379,0.01318359375,-0.017822265625,1.038818359375,-1.3275146484375,0.51116943359375,-0.63323974609375,0.0,0.0,0.0,0.0,0,0,0
2,1611764379.6137826,0.010498046875,-0.035400390625,1.06201171875,-1.40380859375,0.3204345703125,-0.5950927734375,0.0,0.0,0.0,0.0,0,0,0
3,1611764379.629635,0.011474609375,-0.00244140625,1.0224609375,-0.9918212890625,0.28228759765625,-0.732421875,0.0,0.0,0.0,0.0,0,0,0
3,1611764379.6338243,0.000732421875,-0.013427734375,1.052001953125,-1.19781494140625,0.0152587890625,-0.4425048828125,0.0,0.0,0.0,0.0,0,0,0
3,1611764379.6438565,0.004150390625,-0.009033203125,1.02880859375,-1.3580322265625,0.81634521484375,-0.732421875,0.0,0.0,0.0,0.0,0,0,0
3,1611764379.6538193,0.010986328125,-0.021240234375,1.049560546875,-1.41143798828125,0.00762939453125,-0.396728515625,0.0,0.0,0.0,0.0,0,0,0
3,1611764379.6637928,0.005859375,-0.016357421875,1.0400390625,-1.62506103515625,0.335693359375,-0.46539306640625,0.0,0.0,0.0,0.0,0,0,0
3,1611764379.6738262,0.005615234375,-0.016357421875,1.044189453125,-1.06048583984375,0.23651123046875,-0.579833984375,0.0,0.0,0.0,0.0,0,0,0
3,1611764379.6838229,0.010009765625,-0.016845703125,1.038818359375,-1.22833251953125,0.52642822265625,-0.63323974609375,0.0,0.0,0.0,0.0,0,0,0
3,1611764379.6938248,0.006103515625,-0.016845703125,1.0458984375,-1.35040283203125,0.46539306640625,-0.63323974609375,0.0,0.0,0.0,0.0,0,0,0
3,1611764379.7037985,0.009033203125,-0.0244140625,1.04296875,-1.5411376953125,0.51116943359375,-0.48065185546875,0.0,0.0,0.0,0.0,0,0,0
3,1611764379.7137792,0.01416015625,-0.022216796875,1.03857421875,-1.46484375,0.19073486328125,-0.4425048828125,0.0,0.0,0.0,0.0,0,0,0
4,1611764379.7281458,0.00634765625,-0.0185546875,1.06201171875,-1.56402587890625,0.3204345703125,-0.46539306640625,0.0,0.0,0.0,0.0,0,0,0
4,1611764379.7339218,0.00439453125,-0.0126953125,1.026611328125,-1.129150390625,0.213623046875,-0.52642822265625,0.0,0.0,0.0,0.0,0,0,0
4,1611764379.7438002,0.009765625,-0.01708984375,1.052490234375,-1.251220703125,0.37384033203125,-0.5950927734375,0.0,0.0,0.0,0.0,0,0,0
4,1611764379.7537925,0.007080078125,-0.0205078125,1.043212890625,-1.40380859375,0.5340576171875,-0.48065185546875,0.0,0.0,0.0,0.0,0,0,0
4,1611764379.763783,0.00634765625,-0.009033203125,1.057861328125,-1.495361328125,0.579833984375,-0.5645751953125,0.0,0.0,0.0,0.0,0,0,0
4,1611764379.7737677,0.005126953125,-0.020263671875,1.04150390625,-1.22833251953125,0.274658203125,-0.60272216796875,0.0,0.0,0.0,0.0,0,0,0
4,1611764379.7839656,0.009521484375,-0.02197265625,1.0400390625,-1.28173828125,0.06103515625,-0.5340576171875,0.0,0.0,0.0,0.0,0,0,0
4,1611764379.7938194,-0.001953125,-0.017578125,1.0380859375,-1.52587890625,0.46539306640625,-0.49591064453125,0.0,0.0,0.0,0.0,0,0,0
4,1611764379.8037987,0.0078125,-0.01611328125,1.04443359375,-1.35040283203125,0.244140625,-0.46539306640625,0.0,0.0,0.0,0.0,0,0,0
